"DATA.ELEMENT","COMPUTED.COLUMN.CODE","CONVERTED.FROM","DATA.TYPE","DATABASE.USAGE.TYPE","DEFAULT.DISPLAY.SECURE","DEFAULT.DISPLAY.SIZE","DEFAULT.INPUT.PROMPT","DEFAULT.SAMPLE.DATA","DEFAULT.ZERO.PAD","DERIVED.SEC.PTR","DT1","DT2","DT3","DT4","DT5","ELEMENT.ASSOC.NAME","ELEMENT.ASSOC.TYPE","ELEMENT.POINTED.FROM","ELEMENT.POINTED.TO","FIELD.PLACEMENT","INFORM.CONVERSION.STRING","INFORM.FORMAT.STRING","MAXIMUM.STORAGE.SIZE","PURPOSE","REPORT.HEADER","SOURCE","TRUNCATION.FLAG","VALIDATION.TABLE","TOOLCDD.ADD.DATE","TOOLCDD.ADD.OPERATOR","TOOLCDD.CHANGE.DATE","TOOLCDD.CHANGE.OPERATOR","DataDatetime"
"TFTR.CERTIFY.COUNTRY","","","","A","N","3","Country","CAN","N","","","","","","","TFTR.CERT","","","","46","","3L","8","To retain the Country Code of this certified level of this T4A form. This is a , valcode check against the Countries file. The countries file needs to be build , using the Revenue Canada's Abbreviation list.","Country","TAX.FORM.T4A.REPOS","N","","2009-10-15","AER","","","2020-05-27T14:54:46.668Z"
"TFTR.CERTIFY.DEFERRED.FLAG","","","","A","N","1","Deferred Flag","1","N","","","","","","","TFTR.CERT","","","","45","","1R","0","Stores the deferred flag of this certified level of this T4A form.","Def, Flg","TAX.FORM.T4A.REPOS","N","","2009-10-15","AER","","","2020-05-27T14:54:48.230Z"
"TFTR.CERTIFY.FIRST.NAME","","","","A","N","12","First Name","George","N","","","","","","","TFTR.CERT","","","","51","","12L","30","To retain the First Name of this T4A Form for this certified level.","First Name","TAX.FORM.T4A.REPOS","N","","2009-10-15","AER","","","2020-05-27T14:54:45.809Z"
"TFTR.CERTIFY.MIDDLE.INITIAL","","","","A","N","1","Middle Initial","K","N","","","","","","","TFTR.CERT","","","","52","","1L","1","Stores the Middle Initial of this T4A recipient for this certified level.","MI","TAX.FORM.T4A.REPOS","N","","2009-10-15","AER","","","2020-05-27T14:54:46.855Z"
"TFTR.CERTIFY.PENSION.NO","","","","A","N","20","Pension or Recipient's Number","abcdefghij1234567890","N","","","","","","","TFTR.CERT","","","","44","","20L","0","Stores the pension number of this certified level of the T4A form.","Pension No","TAX.FORM.T4A.REPOS","N","","2009-10-15","AER","","","2020-05-27T14:54:47.074Z"
"TFTR.CERTIFY.POSTAL.CODE","","","","A","N","10","Postal Code","A1B 2C3","N","","","","","","","TFTR.CERT","","","","56","","10L","10","To retain the postal code for this certified level of the T4A form.","Post Cd","TAX.FORM.T4A.REPOS","N","","2009-10-15","AER","","","2020-05-27T14:54:47.512Z"
"TFTR.CERTIFY.PROVINCE","","","","A","N","2","Province","ON","N","","","","","","","TFTR.CERT","","","","55","","2L","3","To retain the Province Code of this certified level., This is part of the mailing address of this T4a Form., If the country is not CAN or USA then this should be ZZ.","Province","TAX.FORM.T4A.REPOS","N","","2009-10-15","AER","","","2020-05-27T14:54:46.543Z"
"TFTR.CERTIFY.RECIPIENT.BN","","","","A","N","17","Recipient BN","113268699RP0001","N","","","","","","","TFTR.CERT","","","","58","","17L","20","To retain all the recipient's account numbers (BNs) for each certify level. The , recipient has a BN number instead of a SIN when it is a business.","Recipient BN","TAX.FORM.T4A.REPOS","N","","","","","","2020-05-27T14:54:45.980Z"
"TFTR.CERTIFY.SIN","","","","A","N","11","Social Insurance Number","123-456-789","N","","","","","","","TFTR.CERT","","","","49","","11L","12","To retain all the SIN numbers for each certify level. The recipient has a BN , number instead of a SIN when it is a business.","SIN","TAX.FORM.T4A.REPOS","N","","2009-10-15","AER","","","2020-05-27T14:54:48.012Z"
"TFTR.CERTIFY.SURNAME","","","","A","N","20","Surname","Paulsen","N","","","","","","","TFTR.CERT","","","","53","","20L","57","Stores the surname used for this Certification level for this T4A.","Surname","TAX.FORM.T4A.REPOS","N","","2009-10-15","AER","","","2020-05-27T14:54:46.996Z"
"TFTR.CHARITY.RGST.NO.LOCK","","","","L","N","3","Charitable Organization Registration Number","Y","N","","","","","","","","","","","39","","3L","3","To indicate whether the generation process is to update, the modified process. This field is associated with the Charitable Organization, Registration Number on the TAX.T4A.DETAIL record.","Charity, Rgst No.","TAX.FORM.T4A.REPOS","N","","2009-10-13","AER","","","2020-05-27T14:54:45.887Z"
"TFTR.CITY","","","","D","N","25","City","Quebec","N","","","","","","","","","","","9","","25L","30","To hold the City of the recipients mailing address.","City","TAX.FORM.T4A.REPOS","N","","2009-10-13","AER","","","2020-05-27T14:54:48.199Z"
"TFTR.COMMENTS","","","","D","N","76","Comments","General comments field for the T4A form.","N","","","","","","","","","","","18","","76L","80","To retain all user comments for this T4A form for the tax year.","Comments","TAX.FORM.T4A.REPOS","N","","2009-10-13","AER","","","2020-05-27T14:54:48.027Z"
"TFTR.COUNTRY","","","","D","N","25","Country","UDS","N","","","","","","","","","","","12","","25L","8","Stores the Country Code of the T4A recipient. This is the ID to the Countries , file and for Canadian institutions the countries file should be based on the , table in the Computer Specifications for Data Filed, on Magnetic Media (T4028 Rev. 93)","Country","TAX.FORM.T4A.REPOS","N","","2009-10-13","AER","","","2020-05-27T14:54:47.012Z"
"TFTR.DEFERRED.FLAG","","","","D","N","1","Instalment or Annuity Payments under a DPSP flag","1","N","","","","","","","","","","","14","","1R","0","To be able to report this on the T4A magnetic media on position 338 (1993). , This is a numberic field and is derived from a valcode.","Defer, Flg","TAX.FORM.T4A.REPOS","N","","2009-10-13","AER","","","2020-05-27T14:54:47.996Z"
"TFTR.FIRST.NAME","","","","D","N","12","First Name","Donald","N","","","","","","","","","","","5","","12L","30","Stores the first name of the T4A recipient.","First Name","TAX.FORM.T4A.REPOS","N","","2009-10-13","AER","","","2020-05-27T14:54:47.215Z"
"TFTR.GEN.DATE","","","","D","N","8","Last Generation Date","10/13/09","N","","","","","","","","","","","15","D2/","8R","0","This is used by the generation process. The process requires two batches. The , first one processes the Vendors and the second one processes the associated , employees. Since both of these are updating the T4A form information,, the second batch needs to know whether the data on the record was just created , by the first batch (if so it will append to this information), or whether the , record was not processed by the first batch (in which case it clears the , information and builds from scratch).","Gen Date","TAX.FORM.T4A.REPOS","N","","2009-10-13","AER","","","2020-05-27T14:54:47.418Z"
"TFTR.GEN.TIME","","","","D","N","8","Time of Last Generation","12:01pm","N","","","","","","","","","","","16","MTH","8R","0","This is used by the generation process. The process requires two batches. The , first one processes the Vendors and the second one processes the associated , employees. Since both of these are updating the T4A form information,, the second batch needs to know wether the data on the record was just created , by the first batch (if so it will append to this information), or whether the , record, was not processed by the first batch (in which case it clears the information , and builds from scratch).","Gen Time","TAX.FORM.T4A.REPOS","N","","2009-10-13","AER","","","2020-05-27T14:54:47.527Z"
"TFTR.ID","","","","D","N","7","Tax Form T4A ID","1013275","N","","","","","","","","","","","3","","7L","10","To identify the recipient of a T4A Form. This ID is either, a Vendor ID or an Employee ID.","Tax Form T4A ID","TAX.FORM.T4A.REPOS","N","","2009-10-13","AER","","","2020-05-27T14:54:45.980Z"
"TFTR.MIDDLE.INITIAL","","","","D","N","1","Middle Initial","N","N","","","","","","","","","","","6","","1L","1","Stores the middle initial of the T4A recipient.","MI","TAX.FORM.T4A.REPOS","N","","2009-10-13","AER","","","2020-05-27T14:54:47.465Z"
"TFTR.NAME.ADDR.LOCK","","","","D","N","3","Name/Addr Lock","Y","N","","","","","","","","","","","42","","3L","1","This flag is set on the TADM, T4A Demographics screen., If the flag is set to ""Yes"" when TAGN, TSGN or THGN are run, those, processes will not overwrite the T4A workfile with the person's name, or address information. If this flag is not set to ""Y"" when TAGN, TSGN, or THGN are run, those processes will overwrite the workfile's name, and address fields with the values from VENDOR.INFO matrix which, comes from the PERSON file.","Lock","TAX.FORM.T4A.REPOS","N","","2009-10-13","AER","","","2020-05-27T14:54:46.480Z"
"TFTR.PENSION.NO","","","","D","N","29","Pension or Recipient's number","123456789ABCDEFGHIJK","N","","","","","","","","","","","13","","29L","0","To be able to report on the T4A magnetic media. pos 149-168 (1993).","Pension Number","TAX.FORM.T4A.REPOS","N","","2009-10-13","AER","","","2020-05-27T14:54:45.590Z"
"TFTR.PENSION.RGST.NO.LOCK","","","","L","N","3","Pension Plan Registration Number Lock","Y","N","","","","","","","","","","","40","","3L","3","Pension Plan Registration Number Lock","PPRN, Lock","TAX.FORM.T4A.REPOS","N","","2009-10-13","AER","","","2020-05-27T14:54:45.512Z"
"TFTR.PENSION.TAPE.FLAG","","","","L","N","3","Registration Number Tape Flag","","N","","","","","","","","","","","41","","3L","3","Registration Number Tape Flag","PPRN","TAX.FORM.T4A.REPOS","N","","2009-10-13","AER","","","2020-05-27T14:54:45.449Z"
"TFTR.POSTAL.CODE","","","","D","N","10","[Postal Code]","ABC123","N","","","","","","","","","","","11","","10L","10","Stores the Postal Code of the T4A Recipient.","Postal Code","TAX.FORM.T4A.REPOS","N","","2009-10-13","AER","","","2020-05-27T14:54:47.277Z"
"TFTR.PROVINCE","","","","D","N","2","[Province Code]","Quebec","N","","","","","","","","","","","10","","2L","3","Stores the Province Code (or State Abbreviation) of a recipient's mailing , address.","Province","TAX.FORM.T4A.REPOS","N","","2009-10-13","AER","","","2020-05-27T14:54:47.059Z"
"TFTR.RECIPIENT.BN","","","","D","N","17","Recipient BN","113268699RP0001","N","","","","","","","","","","","57","","17L","20","When the recipient is not an individual but a business we need to report the , Recipient's account number (BN). It is stored unformatted.","Recipient BN","TAX.FORM.T4A.REPOS","N","","","","","","2020-05-27T14:54:46.543Z"
"TFTR.SIN","","","","D","N","11","Social Insurance Number","123-456-789","N","","","","","","","","","","","4","","11L","12","To retain the SIN for T4A reporting. This is in user formatted format. Remove , special characters and you should have a nine digit number that will pass the , Revenue Canada Validation Test.","SIN","TAX.FORM.T4A.REPOS","N","","2009-10-13","AER","","","2020-05-27T14:54:45.777Z"
"TFTR.SURNAME","","","","D","N","20","Surname","Smith","N","","","","","","","","","","","7","","20L","57","Stores the Surname of the T4A Recipient.","Surname","TAX.FORM.T4A.REPOS","N","","2009-10-13","AER","","","2020-05-27T14:54:47.355Z"
"TFTR.YEAR","","","","D","N","4","Tax Year","2009","N","","","","","","","","","","","1","MD0","4R","4","Contains the tax year","Tax Year","TAX.FORM.T4A.REPOS","N","","2009-10-18","AER","","","2020-05-27T14:54:46.543Z"
"TFTY.BATCH.FORMAT.TEMPLATE","","","","D","N","50","Batch Print Format Mapping","2009-T4A","N","","","","","","","","","","","3","","50L","20","Contains the name of the format template used to merge data into a PDF version , of the tax form.","Batch Format Template","TAX.FORM.T4A.YEARS","N","WWW.FORMAT.TEMPLATE","2009-10-12","AER","","","2020-05-27T14:54:46.105Z"
"TFTY.INSTALLED","","","","D","N","3","Installed","Y","N","","","","","","","","","","","5","","3L","1","Indicates if the post install successfully completed.  Yes/No field.","Installed","TAX.FORM.T4A.YEARS","N","","2009-10-23","AER","","","2020-05-27T14:54:46.684Z"
"TFTY.SUBMIT.DATES","","","","A","N","8","Submit Date","10/01/09","N","","","","","","","TFTY.SUBMITTED","","","","8","D2/","8R","0","Contains the date on which the tax form data was submitted","Submit Date","TAX.FORM.T4A.YEARS","N","","2009-10-12","AER","","","2020-05-27T14:54:45.793Z"
"TFTY.SUBMIT.OPERS","","","","A","N","30","Submit Operator","Barbara Smith","N","","","","","","","TFTY.SUBMITTED","","","","11","","30L","30","Contains the ID of the operator who submitted the tax form data","Submit Operator","TAX.FORM.T4A.YEARS","N","","2009-10-12","AER","","","2020-05-27T14:54:45.668Z"
"TFTY.SUBMIT.SEQ.NOS","","","","A","N","10","","","N","","","","","","","TFTY.SUBMITTED","","","","9","","10L","0","","","TAX.FORM.T4A.YEARS","N","","2009-10-12","AER","","","2020-05-27T14:54:46.402Z"
"TFTY.SUBMIT.TIMES","","","","A","N","7","Submit Time","10:03AM","N","","","","","","","TFTY.SUBMITTED","","","","10","MTH","7R","0","Contains the time when the tax form data was submitted","Submit Time","TAX.FORM.T4A.YEARS","N","","2009-10-12","AER","","","2020-05-27T14:54:46.824Z"
"TFTY.SUBMIT.TITLES","","","","A","N","30","Tax Form Submission Title","Correction","N","","","","","","","TFTY.SUBMITTED","","","","7","","30L","30","Contains a free-form user-defined title to describe the submitted data set","Submit Title","TAX.FORM.T4A.YEARS","N","","2009-10-12","AER","","","2020-05-27T14:54:47.637Z"
"TFTY.TAX.YEAR","","","","D","N","4","Tax Year","2009","N","","","","","","","","","","","1","MD0","4R","4","Contains the tax year.","Tax Year","TAX.FORM.T4A.YEARS","N","","2009-10-12","AER","","","2020-05-27T14:54:48.105Z"
"TFTY.WEB.ENABLED","","","","D","N","3","Web Access Enabled","Yes","N","","","","","","","","","","","4","","3L","1","Y/N flag indicating whether recipients may access the tax form for the tax year , via the web.","Web Access Enabled","TAX.FORM.T4A.YEARS","N","","2009-10-12","AER","","","2020-05-27T14:54:46.277Z"
"TFTY.WEB.FORMAT.TEMPLATE","","","","D","N","50","WebAdvisor Format Mapping","2009-1099","N","","","","","","","","","","","2","","50L","20","Contains the name of the web format template used to merge data into a PDF , version , of the tax form.","Web Format Template","TAX.FORM.T4A.YEARS","N","","2009-10-12","AER","","","2020-05-27T14:54:48.012Z"
"TFTY.YEAR.IDX","","","","D","N","10","Year","2009","N","","","","","","","","","","","6","","10L","10","Tax year Index","Year","TAX.FORM.T4A.YEARS","N","","2009-10-23","AER","","","2020-05-27T14:54:46.887Z"
"TMIDTL.AMT","","","N","A","","14","1099-MISC Detail Amount","20.00","","","N","2","N","N","","BOX.INFO","D","","","3","MD2","14R","0","amount for the box number","","TAX.1099MI.DETAIL","","","1994-02-07","PEC","","","2020-05-27T14:54:48.215Z"
"TMIDTL.BOX.NUMBER","","","","A","","4","1099-MISC Detail Box Number","1","N","","","","","","","BOX.INFO","K","","","2","","4R","4","box number for use in the detail record","","TAX.1099MI.DETAIL","","","1994-02-07","PEC","","","2020-05-27T14:54:48.199Z"
"TMIDTL.NAME","string xResult1; , key xKeyTaxForm1099mi for file TaxForm1099mi;, xKeyTaxForm1099mi = (vTax1099miDetailVendorId : ""*"" : vTax1099miDetailEin); xResult1 = vTfmiName;, return xResult1;","","","I","","40","","","","","","","","","","","","","","0","","40L","0","Retrieve the TFMI.NAME from TAX.FORM.1099MI","1099-MISC Name","TAX.1099MI.DETAIL","","","2003-09-26","TGL","","","2020-05-27T14:54:45.512Z"
"TMIDTL.NAME.SORT","string xResult1; , key xKeyTaxForm1099mi for file TaxForm1099mi;, xKeyTaxForm1099mi = (vTax1099miDetailVendorId : ""*"" : vTax1099miDetailEin); xResult1 = vTfmiNameSort;, return xResult1;","","","I","N","40","","","N","","","","","","","","","","","0","","40L","0","Retrieve the TFMI.NAME.SORT from TAX.FORM.1099MI","","TAX.1099MI.DETAIL","N","","2010-08-05","1040347","","","2020-05-27T14:54:47.496Z"
"TMIDTL.QUALIFIED.FLAG","","","","D","","3","1099-MISC State Detail Qualified Flag","Yes","","","","","","","","","","","","4","","3L","0","qualified flag for the vendor for the state","","TAX.1099MI.DETAIL","","","1994-02-14","PEC","","","2020-05-27T14:54:47.559Z"
"TMIDTL.REPOS.ID","","","","D","N","10","Tax 1099MI Detail Repository ID","123","N","","","","","","","","","","","9","","10L","10","This field is a pointer to the TAX.1099MI.DETAIL.REPOS.ID field.","Tax 1099MI Detail Repository ID","TAX.1099MI.DETAIL","N","","2009-11-16","GTT","","","2020-05-27T14:54:48.137Z"
"TMIDTL.STATUS","","","","D","","15","1099-MICS Return Type","New","","","","","","","","","","","","1","","15L","0","status flag to indicate if anything has changed since, last verification/certification","Rtn Type","TAX.1099MI.DETAIL","","$VR.TAX.FORM.RETURN.STATUS","1994-02-07","PEC","","","2020-05-27T14:54:46.387Z"
"TMIDTL.STATUS.SORT","string xResult1; , xResult1 = SGetTmidtlStatusCode1(vTmidtlStatus);, return xResult1;","","","I","","2","","","","","","","","","","","","","","0","","2R","0","To return the CF.VALCODE TAX.FORM.RETURN.STATUS special, processing field 1 when suppled the status., This is for the sort order.","","TAX.1099MI.DETAIL","","","1994-02-23","RJH","","","2020-05-27T14:54:45.699Z"
"TMIDTL2.AMT","","","N","A","","14","","","","","N","2","N","N","","BOX2.INFO","D","","","3","MD2","14R","0","AMOUNT","","TAX2.1099MI.DETAIL","","","1994-02-21","PEC","","","2020-05-27T14:54:46.652Z"
"TMIDTL2.BOX.NUMBER","","","N","A","","2","","","","","N","0","N","N","","BOX2.INFO","K","","","2","MD0","2R","0","BOX NUMBER","","TAX2.1099MI.DETAIL","","","1994-02-21","PEC","","","2020-05-27T14:54:46.074Z"
"TMIDTL2.QUALIFIED.FLAG","","","","D","","3","","","","","","","","","","","","","","4","","3L","0","QUALIFIED FLAG","","TAX2.1099MI.DETAIL","","","1994-02-21","PEC","","","2020-05-27T14:54:47.559Z"
"TMIDTL2.STATUS","","","","D","","15","","","","","","","","","","","","","","1","","15L","0","status","","TAX2.1099MI.DETAIL","","$VR.TAX.FORM.RETURN.STATUS","1994-02-21","PEC","","","2020-05-27T14:54:48.121Z"
"TMIDTLR.AMT","","","","A","N","14","1099-MISC Detail Amount","20.00","N","","","","","","","TMIDTLR.BOX.INFO","","","","9","MD2","14R","0","This field contains the data from the TMIDTL.AMT field from the , TAX.1099MI.DETAIL record, if the data from the work files have been copied to , the repository files.","1099-MISC Detail Amount","TAX.1099MI.DETAIL.REPOS","N","","2009-11-13","GTT","","","2020-05-27T14:54:48.121Z"
"TMIDTLR.BOX.NUMBER","","","","A","N","4","1099-MISC Detail Box Number","1","N","","","","","","","TMIDTLR.BOX.INFO","","","","8","","4R","4","This field contains the data from the TMIDTL.BOX.NUMBER field from the , TAX.1099MI.DETAIL record, if the data from the work files have been copied to , the repository files.","1099-MISC Detail Box Number","TAX.1099MI.DETAIL.REPOS","N","","2009-11-13","GTT","","","2020-05-27T14:54:47.887Z"
"TMIDTLR.EIN","","","","D","N","10","Tax 1099MI Detail EIN","","N","","","","","","","","","","","4","","10L","10","This field contains the data from the TAX.1099MI.DETAIL.EIN.ID field from the , TAX.1099MI.DETAIL record, if the data from the work files have been copied to , the repository files.","Tax 1099MI Detail EIN","TAX.1099MI.DETAIL.REPOS","N","","2009-11-13","GTT","","","2020-05-27T14:54:47.059Z"
"TMIDTLR.NAME","string xResult1;, key xKeyTaxForm1099miRepos for file TaxForm1099miRepos;, xKeyTaxForm1099miRepos = vTmidtlrReposId; xResult1 = vTfmirName;, return xResult1;","","","I","N","50","","","N","","","","","","","","","","","0","","50L","0","Vendor's name from TAX.FORM.1099MI.REPOS","1099-MISC Name","TAX.1099MI.DETAIL.REPOS","N","","2009-11-13","TGL","","","2020-05-27T14:54:47.449Z"
"TMIDTLR.NAME.SORT","string xResult1;, key xKeyTaxForm1099miRepos for file TaxForm1099miRepos;, xKeyTaxForm1099miRepos = vTmidtlrReposId; xResult1 = vTfmirNameSort;, return xResult1;","","","I","","40","","","","","","","","","","","","","","0","","40L","0","Retrieve the TFMIR.NAME.SORT from TAX.FORM.10909MI.REPOS","","TAX.1099MI.DETAIL.REPOS","","","2010-09-15","TGL","","","2020-05-27T14:54:46.590Z"
"TMIDTLR.QUALIFIED.FLAG","","","","D","N","3","1099-MISC State Detail Qualified Flag","Yes","N","","","","","","","","","","","10","","3L","0","This field contains the data from the TMIDTL.QUALIFIED.FLAG field from the , TAX.1099MI.DETAIL record, if the data from the work files have been copied to , the repository files.","1099-MISC State Detail Qualified Flag","TAX.1099MI.DETAIL.REPOS","N","","2009-11-13","GTT","","","2020-05-27T14:54:46.855Z"
"TMIDTLR.REF.ID","","","","D","N","2","1099-MISC Detail Reference ID","G","N","","","","","","","","","","","6","","2R","2","This field contains the data from the TAX.1099MI.DETAIL.REF.ID field from the , TAX.1099MI.DETAIL record, if the data from the work files have been copied to , the repository files.","1099-MISC Detail Reference ID","TAX.1099MI.DETAIL.REPOS","N","","2009-11-13","GTT","","","2020-05-27T14:54:46.293Z"
"TMIDTLR.REPOS.ID","","","","X","N","15","1099 Repository ID","12345","N","","","","","","","","","","TAX.FORM.1099MI.REPOS.ID","1","","15L","0","This field may contain a pointer to the TAX.FORM.1099MI.REPOS file, if the , workfile data has been copied to the repository files.","1099 Repository ID","TAX.1099MI.DETAIL.REPOS","N","","2009-11-13","GTT","","","2020-05-27T14:54:47.746Z"
"TMIDTLR.STATE.ID","","","","D","N","2","1099-MISC Detail State ID","VA","N","","","","","","","","","","","5","","2L","2","This field contains the data from the TAX.1099MI.DETAIL.STATE.ID field from the , TAX.1099MI.DETAIL record, if the data from the work files have been copied to , the repository files.","1099-MISC Detail State ID","TAX.1099MI.DETAIL.REPOS","N","","2009-11-13","GTT","","","2020-05-27T14:54:47.574Z"
"TMIDTLR.STATE.REPOS.ID","","","","X","N","15","1099 State Repository ID","12345","N","","","","","","","","","","TAX.1099MI.STATE.REPOS.ID","2","","15L","0","This field may contain a pointer to the TAX.1099MI.STATE.REPOS file, if the , workfile data has been copied to the repository files.","1099 State Repository ID","TAX.1099MI.DETAIL.REPOS","N","","2009-11-13","GTT","","","2020-05-27T14:54:45.496Z"
"TMIDTLR.STATUS","","","","D","N","15","1099MI Return Type","New","N","","","","","","","","","","","7","","15L","0","This field contains the data from the TMIDTL.STATUS field from the , TAX.1099MI.DETAIL record, if the data from the work files have been copied to , the repository files.","Rtn Type","TAX.1099MI.DETAIL.REPOS","N","$VR.TAX.FORM.RETURN.STATUS","2009-11-13","GTT","","","2020-05-27T14:54:46.059Z"
"TMIDTLR.STATUS.SORT","string xResult1;, xResult1 = SGetTmidtlStatusCode1(vTmidtlrStatus);, return xResult1;","","","I","N","2","","","N","","","","","","","","","","","0","","2R","0","To return the CF.VALCODE TAX.FORM.RETURN.STATUS special processing field 1 when , supplied the status., This is for the sort order.","","TAX.1099MI.DETAIL.REPOS","N","","2009-11-13","TGL","","","2020-05-27T14:54:45.496Z"
"TMIDTLR.VENDOR.ID","","","","D","N","7","1099-MISC Detail Vendor ID","0012333","N","","","","","","","","","","","3","","7L","10","This field contains the data from the TAX.1099MI.DETAIL.VENDOR.ID field from , the TAX.1099MI.DETAIL record, if the data from the work files have been copied , to the repository files.","1099-MISC Detail Vendor ID","TAX.1099MI.DETAIL.REPOS","N","","2009-11-13","GTT","","","2020-05-27T14:54:47.590Z"
"TMIDTLR.YEAR","","","","D","N","4","Tax Year","2009","N","","","","","","","","","","","11","","4R","4","Contains the four digit tax year.","Tax Year","TAX.1099MI.DETAIL.REPOS","N","","2009-11-16","GTT","","","2020-05-27T14:54:48.230Z"
"TMIST.AMT","","","N","A","","14","1099-MISC State Amount","20.00","","","N","2","N","N","","BOX.CODE.INFO","D","","","2","MD2","14R","0","amount for the box code","","TAX.1099MI.STATE","","","1994-02-07","PEC","","","2020-05-27T14:54:45.512Z"
"TMIST.BOX.CODE","","","","A","","3","1099-MISC State Box Code","NEC","N","BOX.CODES.ID","","","","","","BOX.CODE.INFO","K","","","1","","3L","5","box code for the state record","","TAX.1099MI.STATE","","BOX.CODES","1994-02-07","PEC","","","2020-05-27T14:54:48.012Z"
"TMIST.BOX.NUMBER","","","","A","","4","Box.FN","1","N","","","","","","","BOX.NUMBER.INFO","K","","","3","","4R","4","box number","","TAX.1099MI.STATE","","","1994-02-07","PEC","","","2020-05-27T14:54:45.809Z"
"TMIST.CHANGED.FLAG","string xResult1; , if ((vlTmistGenAmt).ToDelimitedString((253).Char()) != (vlTmistModAmt).ToDelimitedString((253).Char())) {,  xResult1 = ""Y"";, } else {,  xResult1 = """";, }, return xResult1;","","","I","","1","","","","","","","","","","","","","","0","","1L","0","To identify if the modified amount has been changed, from the generated amount. This can be used in a, selection process. It is used in MANA","","TAX.1099MI.STATE","","","1994-08-26","RJH","","","2020-05-27T14:54:47.199Z"
"TMIST.FIELD1","","","","D","","15","","","N","","","","","","","","","","","5","","15L","0","The purpose of this field is to allow for a data field outside of the , association for use when deleting these workfile records using APS044, (MPRG).","","TAX.1099MI.STATE","","","2004-12-22","AER","","","2020-05-27T14:54:48.012Z"
"TMIST.GEN.AMT","real[] xlResult1; , key xKeyTax1099miDetail for file Tax1099miDetail;, xKeyTax1099miDetail = vTmistGeneratedId; xlResult1 = vlTmidtlAmt;, return xlResult1;","","N","I","","14","","","","","N","2","N","N","","","","","","0","MD2","14R","0","The generated amounts for this record.  Used to compare, against TMIST.GEN.AMT to see if they are different., * gtt - 10/08/04 - Changed to be multivalued.","Generated_Amount","TAX.1099MI.STATE","","","1994-02-07","JOSH","","","2020-05-27T14:54:45.965Z"
"TMIST.GENERATED.ID","string xResult1; , xResult1 = (vTax1099miStateVendorId : ""*"" : vTax1099miStateEin : ""*"" : vTax1099miStateStateId : ""*G"");, return xResult1;","","","I","","12","","","","","","","","","","","","","","0","","12L","0","This is the key to the associated record in TAX.1099MI., DETAIL that contains the generated information.","Generated_ID","TAX.1099MI.STATE","","","1994-02-07","JOSH","","","2020-05-27T14:54:47.652Z"
"TMIST.ID","string xResult1; , xResult1 = (vTax1099miStateVendorId : ""*"" : vTax1099miStateEin);, return xResult1;","","","I","","11","","","","","","","","","","","","","","0","","11L","0","Vendor ID and EIN Code","ID","TAX.1099MI.STATE","","","2004-12-09","AER","","","2020-05-27T14:54:45.699Z"
"TMIST.LOCK.FLAG","","","","A","","3","Lock Flag","Yes","","","","","","","","BOX.NUMBER.INFO","D","","","4","","3L","0","lock flag to indicate if the modified amount is not to, be overwritten by the generated amount upon generation","","TAX.1099MI.STATE","","","1994-02-07","PEC","","","2020-05-27T14:54:45.621Z"
"TMIST.MOD.AMT","real[] xlResult1; , key xKeyTax1099miDetail for file Tax1099miDetail;, xKeyTax1099miDetail = vTmistModifiedId; xlResult1 = vlTmidtlAmt;, return xlResult1;","","N","I","","14","","","","","N","2","N","N","","","","","","0","MD2","14R","0","MODIFIEDle to compare generated amount with modified, amount., * gtt - 10/08/04 - Changed to be multivalued.","Modified_Amount","TAX.1099MI.STATE","","","1994-08-31","RJH","","","2020-05-27T14:54:45.340Z"
"TMIST.MOD.QUALIFIED.FLAG","string xResult1; , key xKeyTax1099miDetail for file Tax1099miDetail;, xKeyTax1099miDetail = vTmistModifiedId; xResult1 = vTmidtlQualifiedFlag;, return xResult1;","","","I","","1","","","","","","","","","","","","","","0","","1L","0","Qualified flag for the modified detail record","","TAX.1099MI.STATE","","","1994-02-15","JOSH","","","2020-05-27T14:54:46.168Z"
"TMIST.MODIFIED.ID","string xResult1; , xResult1 = (vTax1099miStateVendorId : ""*"" : vTax1099miStateEin : ""*"" : vTax1099miStateStateId : ""*M"");, return xResult1;","","","I","","12","","","","","","","","","","","","","","0","","12L","0","Key to modified detail record","","TAX.1099MI.STATE","","","1994-02-15","JOSH","","","2020-05-27T14:54:47.324Z"
"TMIST.MODIFIED.STATUS","string xResult1; , key xKeyTax1099miDetail for file Tax1099miDetail;, xKeyTax1099miDetail = vTmistModifiedId; xResult1 = vTmidtlStatus;, return xResult1;","","","I","","1","","","","","","","","","","","","","","0","","1L","0","Status of the modified detail record","","TAX.1099MI.STATE","","","1994-02-15","JOSH","","","2020-05-27T14:54:46.496Z"
"TMIST.NAME","string xResult1; , key xKeyTaxForm1099mi for file TaxForm1099mi;, xKeyTaxForm1099mi = (vTax1099miStateVendorId : ""*"" : vTax1099miStateEin); xResult1 = vTfmiName;, return xResult1;","","","I","","40","","","","","","","","","","","","","","0","","40L","0","Retrieve TFMI.NAME from TAX.FORM.1099MI","1099-MISC Name","TAX.1099MI.STATE","","","2003-09-26","TGL","","","2020-05-27T14:54:47.652Z"
