"DATA.ELEMENT","COMPUTED.COLUMN.CODE","CONVERTED.FROM","DATA.TYPE","DATABASE.USAGE.TYPE","DEFAULT.DISPLAY.SECURE","DEFAULT.DISPLAY.SIZE","DEFAULT.INPUT.PROMPT","DEFAULT.SAMPLE.DATA","DEFAULT.ZERO.PAD","DERIVED.SEC.PTR","DT1","DT2","DT3","DT4","DT5","ELEMENT.ASSOC.NAME","ELEMENT.ASSOC.TYPE","ELEMENT.POINTED.FROM","ELEMENT.POINTED.TO","FIELD.PLACEMENT","INFORM.CONVERSION.STRING","INFORM.FORMAT.STRING","MAXIMUM.STORAGE.SIZE","PURPOSE","REPORT.HEADER","SOURCE","TRUNCATION.FLAG","VALIDATION.TABLE","TOOLCDD.ADD.DATE","TOOLCDD.ADD.OPERATOR","TOOLCDD.CHANGE.DATE","TOOLCDD.CHANGE.OPERATOR","DataDatetime"
"PACDI.PAY.METHOD.CATEGORY","string xResult1; , key xKeyPaymentMethod for file PaymentMethod;, xKeyPaymentMethod = vPacdiPayMethod; xResult1 = vPmthCategory;, return xResult1;","","","I","","2","","","","","","","","","","","","","","0","","2L","0","""Category of pay method""","Cat","PACCT.DISTR.ITEM","","","2005-09-26","JTM","","","2020-05-27T14:56:15.509Z"
"PACDI.PAY.METHOD.DESC","string xResult1; , key xKeyPaymentMethod for file PaymentMethod;, xKeyPaymentMethod = vPacdiPayMethod; xResult1 = vPmthDescription;, return xResult1;","","","I","","30","","","","","","","","","","","","","","0","","30L","0","""Description of payment method""","Pay Method Description","PACCT.DISTR.ITEM","","","2005-09-26","JTM","","","2020-05-27T14:56:17.134Z"
"PACDI.PMT.MTH.TYPE.IDX","","","","D","","21","","","N","","","","","","","","","","","8","","21L","21","Envision maintained field to keep the index value for, PACDI.PMT.MTH.TRANS.TYPE.","","PACCT.DISTR.ITEM","","","2005-08-17","IML","","","2020-05-27T14:56:18.228Z"
"PACDI.PROVIDER.ACCT.DISTR","","","","X","","10","","","N","","","","","","","","","","","1","","10L","10","System maintained pointer to the PROVIDER.ACCT.DISTR file.","","PACCT.DISTR.ITEM","","","2005-06-08","SDBK05","","","2020-05-27T14:56:15.931Z"
"PACDI.TRANSACTION.TYPE","","","","D","","10","","","N","","","","","","","","","","","3","","10L","10","An e-commerce transaction type that is associated with a, distribution pay method.","","PACCT.DISTR.ITEM","","$VR.ECOMMERCE.TRANSACTION.TYPES","2005-06-08","SDBK05","","","2020-05-27T14:56:18.431Z"
"PACDI.TRANSACTION.TYPE.DESC","string xResult1; , xResult1 = SXlatValcodes(vPacdiTransactionType, ""ECOMMERCE.TRANSACTION.TYPES"");, return xResult1;","","","I","","25","","","","","","","","","","","","","","0","","25L","0","""Description of transaction type""","Transaction Type","PACCT.DISTR.ITEM","","","2005-09-26","JTM","","","2020-05-27T14:56:16.087Z"
"PACDI.WEB.PMT.FLAG","string xResult1; , key xKeyPaymentMethod for file PaymentMethod;, xKeyPaymentMethod = vPacdiPayMethod; xResult1 = vPmthWebPmtFlag;, return xResult1;","","","I","","3","","","","","","","","","","","","","","0","","3L","0","""Is payment method web-enabled""","Web","PACCT.DISTR.ITEM","","","2005-09-26","JTM","","","2020-05-27T14:56:16.306Z"
"PAGR.ACTION.DATE","","","","D","N","10","Person Agreement Action Date","","N","","","","","","","","","","","7","D4/","10R","10","Person Agreement Action date","Person Agreement Action date","PERSON.AGREEMENTS","N","","","","","","2020-05-27T14:56:15.290Z"
"PAGR.ACTION.TIME","","","","D","N","8","Person Agreement Action Time","","N","","","","","","","","","","","8","MTH","8R","0","Time the associated Page agreement action is added to the record.","Person Agreement Action Time","PERSON.AGREEMENTS","N","","","","","","2020-05-27T14:56:15.368Z"
"PAGR.AGREE.STATUS","","","","D","N","10","Agreement Status","","N","","","","","","","","","","","10","","10L","0","Accepted or Declined status","Agreement Status","PERSON.AGREEMENTS","N","","","","","","2020-05-27T14:56:19.259Z"
"PAGR.ALLOW.DECLINE","","","","D","N","3","Allowed to decline","Y/N","N","","","","","","","","","","","6","","3L","0","This is used store whether the person is allowed to decline the agreement or not","Allowed to decline","PERSON.AGREEMENTS","N","","","","","","2020-05-27T14:56:16.790Z"
"PAGR.CODE","","","","D","N","15","Agreement Code","","N","","","","","","","","","","","2","","15L","15","Used to Store Agreement Code","Agreement Code","PERSON.AGREEMENTS","N","","","","","","2020-05-27T14:56:18.243Z"
"PAGR.DESCRIPTION","","","","C","N","125","Agreement Description","","N","","","","","","","","","","","4","","125L","125","Used to strore Agreement Description","Agreement Description","PERSON.AGREEMENTS","N","","","","","","2020-05-27T14:56:15.431Z"
"PAGR.DUE.DATE","","","","D","N","8","Agreement Due date","","N","","","","","","","","","","","9","D4/","8L","0","Used to store  Agreement due date","Agreement Due date","PERSON.AGREEMENTS","N","","","","","","2020-05-27T14:56:16.415Z"
"PAGR.KEY.IDX","","","","D","N","50","PERSON.AGREEMENTS Key","","N","","","","","","","","","","","17","","50L","50","System generated index key.","PERSON.AGREEMENTS Key","PERSON.AGREEMENTS","N","","","","","","2020-05-27T14:56:17.821Z"
"PAGR.PERIOD","","","","D","N","20","Agreement Due date","","N","","","","","","","","","","","3","","20L","20","Agreement Period","Agreement Due date","PERSON.AGREEMENTS","N","","","","","","2020-05-27T14:56:18.712Z"
"PAGR.PERSON.ID","","","","D","N","10","Person Id","","N","","","","","","","","","","","1","","10L","10","Person Id","Person Id","PERSON.AGREEMENTS","N","","","","","","2020-05-27T14:56:17.806Z"
"PAGR.TEXT","","","","C","N","10","Agreement Text","","N","","","","","","","","","","","5","","10L","0","Agreement Text","Agreement Text","PERSON.AGREEMENTS","N","","","","","","2020-05-27T14:56:15.321Z"
"PAGR.TITLE","","","","D","N","70","Agreement Title","","N","","","","","","","","","","","18","","70L","70","Used to strore Agreement Title","Agreement Title","PERSON.AGREEMENTS","N","","","","","","2020-05-27T14:56:18.634Z"
"PARA.COPY.GROUP","","","","D","N","5","Copy Group","CHARS","N","","","","","","","","","","","7","","5L","5","The Financial aid group has a specific element to use to , identify communications management pieces that they would, like to copy as a block from one year to the next. That, element is typed as an integer numeric., This element is for the use of other Colleague user that, may also wish to copy entire tracks/blocks of communication, management files using a text typed element. This functionality, has not yet been implememented, but we're adding the data, element along with the PARA.FA.YEAR element.","Copy Group","DOC.PARA","N","","2008-06-30","BJC","","","2020-05-27T14:56:18.618Z"
"PARA.DESCRIPTION","","","","D","N","30","Description","","N","","","","","","","","","","","1","","30L","30","Contains a free-form description of the paragraph record.","Description","DOC.PARA","N","","1994-06-29","STEVEN","","","2020-05-27T14:56:16.400Z"
"PARA.FA.YEAR","","","","D","N","4","FA Year","2008","N","","","","","","","","","","","6","","4R","4","This element stores the Financial Aid year for which , the paragraph was created, if applicable. This element, was added in order for the Financial Aid Setup Wizard, to replicate year-specific paragraph codes from one, year to the next.","FA Year","DOC.PARA","N","","2008-06-27","BJC","","","2020-05-27T14:56:19.181Z"
"PARA.ID","","","","K","N","8","Paragraph ID","","N","","","","","","","","","","","0","","8L","15","Contains the key to the DOC.PARA file.","Paragraph ID","DOC.PARA","N","","1994-06-29","STEVEN","","","2020-05-27T14:56:17.540Z"
"PARA.MERGE.FILE","","","","D","N","32","Merge File","","N","","","","","","","","","","","3","","32L","32","Contains a merge file for variable text.","Merge File","DOC.PARA","N","","1994-08-03","STEVEN","","","2020-05-27T14:56:16.806Z"
"PARA.OFFICE","","","","D","N","25","Office","","N","","","","","","","","","","","2","","25L","5","Contains office code for security purposes","Office","DOC.PARA","Y","$VR.OFFICE.CODES","1994-06-29","STEVEN","","","2020-05-27T14:56:17.071Z"
"PARA.OFFICE.DESC.CC","string xResult1; , xResult1 = SValcodeDesc(""CORE"", vParaOffice, ""OFFICE.CODES"");, return xResult1;","","","I","N","10","","","N","","","","","","","","","","","0","","10L","0","","","DOC.PARA","N","","2010-05-05","JLM","","","2020-05-27T14:56:15.790Z"
"PARA.TEXT","","","","C","N","69","Paragraph Text","","N","","","","","","","","","","","4","","69L","80","Contains the actual text of the paragraph","Text","DOC.PARA","N","","1994-06-29","STEVEN","","","2020-05-27T14:56:16.993Z"
"PARA.WRAP.RECALC","","","","D","N","25","Recalculate Line Wrap","","N","","","","","","","","","","","5","","25L","1","Allow user to specify if the paragraph's line breaks should be, recalculated after data is merged.","","DOC.PARA","N","$VR.PARA.WRAP.RECALC.VALS","2005-02-18","BFE","","","2020-05-27T14:56:17.868Z"
"PARENT.ADD.DATE","","","D","D","","8","","","N","","N","2","/","","","","","","","26","D2/","8R","8","","","PARENT","","","1987-02-11","BENEFACTOR>NEW.NPD>9","","","2020-05-27T14:56:18.462Z"
"PARENT.ADD.OPERATOR","","","","D","","10","","","","","","","","","","","","","","16","","10L","15","","","PARENT","","","1987-02-11","BENEFACTOR>NEW.NPD>9","","","2020-05-27T14:56:17.931Z"
"PARENT.CHILD","","","","Q","","10","","","","","","","","","","","","PARENTS","ID","28","","10L","10","","","PARENT","","","1985-12-20","RGH>NEW.NPD>6","","","2020-05-27T14:56:19.290Z"
"PARENT.CORP.INDICATOR","","","","D","","1","","","N","","","","","","","","","","","66","","1L","1","Same as PERSON.CORP.INDICATOR.  This is system-maintained, and not directly modified by the user.","Corp, Ind","PARENT","","","2004-02-24","SMG","","","2020-05-27T14:56:19.400Z"
"PARENT.DONOR.TYPE","","","","D","","10","","","","","","","","","","","","","","82","","10L","10","","","PARENT","","$VR.PERSON.DONOR.TYPES","1986-05-02","HHS>NEW.NPD>6","","","2020-05-27T14:56:17.900Z"
"PARENT.FIRST.NAME","","","","D","","15","","","","","","","","","","","","","","3","","15L","30","","","PARENT","","","1985-12-17","RGH>NEW.NPD>6","","","2020-05-27T14:56:19.290Z"
"PARENT.GENDER","","","","D","","1","","","","","","","","","","","","","","12","","1L","1","","","PARENT","","","1985-12-17","RGH>NEW.NPD>6","","","2020-05-27T14:56:15.212Z"
"PARENT.ID","","","","K","","10","","","N","","","","","","","","","","","0","","10L","10","KEY to PARENT logical file mapped over PERSON","","PARENT","","","1985-12-17","RGH>NEW.NPD>6","","","2020-05-27T14:56:17.853Z"
"PARENT.LAST.NAME","","","","D","","25","","","","","","","","","","","","","","1","","25L","57","","","PARENT","","","1985-12-17","RGH>NEW.NPD>6","","","2020-05-27T14:56:18.415Z"
"PARENT.MAIL.RULES","","","","L","","2","Person Mail Rules","NW - No work calls","N","","","","","","","","","","","30","","2L","10","Rules for issuing mail to an individual","Mail Rules","PARENT","","$VR.MAIL.RULES","1999-02-01","STEVEN","","","2020-05-27T14:56:18.087Z"
"PARENT.MIDDLE.NAME","","","","D","","15","","","","","","","","","","","","","","4","","15L","30","","","PARENT","","","1985-12-17","RGH>NEW.NPD>6","","","2020-05-27T14:56:16.040Z"
"PARENT.PREFERRED.NAME","","","","D","","35","Parent Name","Ms. Joan E. Smith","","","","","","","","","","","","15","","35L","35","","","PARENT","","","1985-12-17","RGH>NEW.NPD>6","","","2020-05-27T14:56:16.415Z"
"PARENT.PREFERRED.RESIDENCE","","","","D","","20","","","","","","","","","","","","","","47","","20L","20","","","PARENT","","","1991-07-08","STEVEN","","","2020-05-27T14:56:17.853Z"
"PARENT.PREFIX","","","","D","","25","","","N","","","","","","","","","","","5","","25L","25","","","PARENT","","$VR.PREFIXES OPT","1985-12-17","RGH>NEW.NPD>6","","","2020-05-27T14:56:16.321Z"
"PARENT.REUNION.CLASS","","","","L","","3","Class","47","","","","","","","","","","","","9","","3L","3","","","PARENT","","","1987-02-03","HHS>NEW.NPD>9","","","2020-05-27T14:56:18.353Z"
"PARENT.SOURCE","","","","D","","10","Source","Child","N","","","","","","","","","","","2","","10L","10","","","PARENT","","$VR.SOURCES","1985-12-17","RGH>NEW.NPD>6","","","2020-05-27T14:56:18.321Z"
"PARENT.STATUS","","","","D","","1","Status","","","","","","","","","","","","","10","","1L","1","","","PARENT","","$VR.PERSONAL.STATUSES","1986-01-28","HHS>NEW.NPD>8","","","2020-05-27T14:56:16.509Z"
"PARENT.SUFFIX","","","","D","","25","","","N","","","","","","","","","","","29","","25L","25","","","PARENT","","$VR.SUFFIXES OPT","1985-12-17","RGH>NEW.NPD>6","","","2020-05-27T14:56:17.368Z"
"PARENTS","","","","Q","N","10","","0008316","N","","","","","","","","","PARENT.CHILD","PARENT.ID","48","","10R","10","This field contains a list of the PERSON IDs for this, donor's parents","","PERSON","N","","1985-11-07","NEW.NPD>NEW.NPD>17","","","2020-05-27T14:56:18.196Z"
"PARTICIPANT.TYPE","","","","D","N","1","","","N","","","","","","","","","","","154","","1L","1","Participant Type for 'THON' events.","","PERSON","N","$VR.PARTICIPANT.TYPES","1992-03-19","TLG","","","2020-05-27T14:56:18.993Z"
"PASSWORD.WORDS.ID","","","","K","","10","PASSWORD.WORDS Key","123","N","","","","","","","","","","","0","","10R","10","To provide a unique key to the PASSWORD.WORDS record.","PASSWORD.WORDS Key","PASSWORD.WORDS","","","2001-08-01","LDG","","","2020-05-27T14:56:17.618Z"
"PAYMENT.METHOD.ADDDATE","","","D","D","","8","","","N","","N","2","/","","","","","","","9","D2/","8R","8","","","PAYMENT.METHOD","","","2005-06-08","SDBK05","","","2020-05-27T14:56:16.853Z"
"PAYMENT.METHOD.ADDOPR","","","","D","","8","","","N","","","","","","","","","","","10","","8L","15","","","PAYMENT.METHOD","","","2005-06-08","SDBK05","","","2020-05-27T14:56:17.540Z"
"PAYMENT.METHOD.ADDTIME","","","T","D","","8","","","N","","N","1",":","","","","","","","13","MTH","8R","0","Envision-maintained time this record was added to file.","","PAYMENT.METHOD","","","2006-05-24","WMK","","","2020-05-27T14:56:16.993Z"
"PAYMENT.METHOD.CHGDATE","","","D","D","","8","","","N","","N","2","/","","","","","","","11","D2/","8R","8","","","PAYMENT.METHOD","","","2005-06-08","SDBK05","","","2020-05-27T14:56:15.790Z"
"PAYMENT.METHOD.CHGOPR","","","","D","","8","","","N","","","","","","","","","","","12","","8L","15","","","PAYMENT.METHOD","","","2005-06-08","SDBK05","","","2020-05-27T14:56:18.556Z"
"PAYMENT.METHOD.CHGTIME","","","T","D","","8","","","N","","N","1",":","","","","","","","14","MTH","8R","0","Envision-maintained time this record was last changed.","","PAYMENT.METHOD","","","2006-05-24","WMK","","","2020-05-27T14:56:15.868Z"
"PAYMENT.METHOD.ID","","","","K","N","4","Payment Method ID","","N","","","","","","","","","","","0","","4L","4","Key to the PAYMENT.METHOD file., User Defined.","","PAYMENT.METHOD","N","","2005-06-08","SDBK05","","","2020-05-27T14:56:18.509Z"
"PAYPROC.ARGS","","","","P","","0","","","N","","","","","","","","","","","0","","","0","Special procedureal CDD used to transmit data to the payment processing, web forms.","","","","","2010-02-01","MYB","","","2020-05-27T14:56:16.337Z"
"PAYPROC.URL","","","","P","","0","","","N","","","","","","","","","","","0","","","0","Special procedureal CDD used to transmit data to the payment processing, web forms.","","","","","2010-01-26","MYB","","","2020-05-27T14:56:16.165Z"
"PCC.ADDR.CONTEXT","","","","D","N","100","","","N","","","","","","","","","","","11","","100L","100","Returns the first two and last lines of the address label., , Uses the preferred mailing address. , , Returns a single string with lines separated by commas, truncated to 100 , characters.","","PERSON.CC","N","","2009-04-23","JLM","","","2020-05-27T14:56:15.681Z"
"PCC.ADDR.CONTEXT_F","","","","D","N","3","","","N","","","","","","","","","","","12","","3L","1","","","PERSON.CC","N","","2009-04-23","JLM","","","2020-05-27T14:56:16.212Z"
"PCC.ADDR.COUNTRY","","","","D","N","30","","","N","","","","","","","","","","","29","","30L","30","Returns the country description of the preferred mailing address if specified.","","PERSON.CC","N","","2009-04-23","JLM","","","2020-05-27T14:56:17.275Z"
"PCC.ADDR.COUNTRY_F","","","","D","N","3","","","N","","","","","","","","","","","30","","3L","1","","","PERSON.CC","N","","2009-04-23","JLM","","","2020-05-27T14:56:15.181Z"
"PCC.ADDR.CSZ","","","","D","N","30","","","N","","","","","","","","","","","9","","30L","30","Returns the first city, state, zip string, plus the country if specified. , The country is delimited by a comma., , Uses the preferred mailing address.","","PERSON.CC","N","","2009-04-23","JLM","","","2020-05-27T14:56:18.696Z"
"PCC.ADDR.CSZ_F","","","","D","N","3","","","N","","","","","","","","","","","10","","3L","1","","","PERSON.CC","N","","2009-04-23","JLM","","","2020-05-27T14:56:17.837Z"
"PCC.ADDR.LINE1","","","","D","N","30","","","N","","","","","","","","","","","7","","30L","30","Returns the first line of the address label. , Uses the preferred mailing address.","","PERSON.CC","N","","2009-04-23","JLM","","","2020-05-27T14:56:17.697Z"
"PCC.ADDR.LINE1_F","","","","D","N","3","","","N","","","","","","","","","","","8","","3L","1","","","PERSON.CC","N","","2009-04-23","JLM","","","2020-05-27T14:56:16.759Z"
"PCC.ADDR.LINE2","","","","D","N","30","","","N","","","","","","","","","","","21","","30L","30","Returns the second line of the address label., , Uses the preferred mailing address.","","PERSON.CC","N","","2009-04-23","JLM","","","2020-05-27T14:56:17.697Z"
"PCC.ADDR.LINE2_F","","","","D","N","3","","","N","","","","","","","","","","","22","","3L","1","","","PERSON.CC","N","","2009-04-23","JLM","","","2020-05-27T14:56:17.478Z"
"PCC.ADDR.LINE3","","","","D","N","30","","","N","","","","","","","","","","","23","","30L","30","Returns the third line of the address label., , , Uses the preferred mailing address.","","PERSON.CC","N","","2009-04-23","JLM","","","2020-05-27T14:56:17.712Z"
"PCC.ADDR.LINE3_F","","","","D","N","3","","","N","","","","","","","","","","","24","","3L","1","","","PERSON.CC","N","","2009-04-23","JLM","","","2020-05-27T14:56:18.259Z"
"PCC.ADDR.RESULTS","","","","D","N","100","","","N","","","","","","","","","","","25","","100L","100","Returns the first and last lines of the address label., , , Uses the preferred mailing address., Returns a single string with lines separated by commas, truncated to 100 , characters.","","PERSON.CC","N","","2009-04-23","JLM","","","2020-05-27T14:56:16.868Z"
"PCC.ADDR.RESULTS_F","","","","D","N","3","","","N","","","","","","","","","","","26","","3L","1","","","PERSON.CC","N","","2009-04-23","JLM","","","2020-05-27T14:56:18.228Z"
"PCC.BIRTH.DATE","","","","D","N","12","","","N","","","","","","","","","","","13","","12R","12","Stored CC wrapper for SL.BIRTH.DATE","","PERSON.CC","N","","2009-04-23","JLM","","","2020-05-27T14:56:16.212Z"
"PCC.BIRTH.DATE_F","","","","D","N","3","","","N","","","","","","","","","","","14","","3L","1","","","PERSON.CC","N","","2009-04-23","JLM","","","2020-05-27T14:56:18.962Z"
"PCC.BIRTHDAY","","","","D","N","12","","","N","","","","","","","","","","","27","","12R","12","Stored CC wrapper for SL.BIRTH.DATE","","PERSON.CC","N","","2009-04-23","JLM","","","2020-05-27T14:56:18.446Z"
"PCC.BIRTHDAY_F","","","","D","N","3","","","N","","","","","","","","","","","28","","3L","1","","","PERSON.CC","N","","2009-04-23","JLM","","","2020-05-27T14:56:16.556Z"
"PCC.CHOSEN.FULL.NAME","","","","D","N","100","","","N","","","","","","","","","","","34","","100L","100","Stored CC wrapper for SL.CHOSEN.FULL.NAME, , Return the full chosen name of the person. If no chosen name has been , specified, this returns an empty string., , This computed column returns the person's chosen name as first middle last if a , chosen name has been specified.","","PERSON.CC","N","","","","","","2020-05-27T14:56:18.337Z"
"PCC.CHOSEN.FULL.NAME_F","","","","D","N","3","","","N","","","","","","","","","","","33","","3L","1","","","PERSON.CC","N","","","","","","2020-05-27T14:56:16.337Z"
"PCC.ENTRY.DATE","","","","D","N","12","","","N","","","","","","","","","","","15","","12R","12","Stored CC wrapper for SL.ENTRY.DATE","","PERSON.CC","N","","2009-04-23","JLM","","","2020-05-27T14:56:18.337Z"
"PCC.ENTRY.DATE_F","","","","D","N","3","","","N","","","","","","","","","","","16","","3L","1","","","PERSON.CC","N","","2009-04-23","JLM","","","2020-05-27T14:56:19.118Z"
"PCC.FIRST.NAME","","","","D","","30","First Name cc","Patricia","N","","","","","","","","","","","13","","30L","30","stored computed column for FIRST.NAME","First Name cc","CORE.OBSOLETE.FIELDS","","","2003-02-07","PAS","","","2020-05-27T14:56:17.993Z"
"PCC.FIRST.NAME_F","","","","D","","3","Stale Flag","Y","N","","","","","","","","","","","14","","3L","1","Stale flag for the FIRST.NAME stored computed column","Stale, Flag","CORE.OBSOLETE.FIELDS","","","2003-02-07","PAS","","","2020-05-27T14:56:18.931Z"
"PCC.FULL.NAME","","","","D","N","100","","","N","","","","","","","","","","","3","","100L","100","Stored CC wrapper for SL.FULL.NAME","","PERSON.CC","N","","2009-04-23","JLM","","","2020-05-27T14:56:16.775Z"
"PCC.FULL.NAME_F","","","","D","N","3","","","N","","","","","","","","","","","4","","3L","1","","","PERSON.CC","N","","2009-04-23","JLM","","","2020-05-27T14:56:17.572Z"
"PCC.LAST.NAME","","","","D","","57","Last Name cc","Sanders","N","","","","","","","","","","","10","","57L","57","The stored computed column for when the last.name, field changes","Last Name cc","CORE.OBSOLETE.FIELDS","","","2003-02-07","PAS","","","2020-05-27T14:56:15.275Z"
"PCC.LAST.NAME_F","","","","D","","3","Stale Flag","1","N","","","","","","","","","","","11","","3L","1","stale flag for PCC.LAST.NAME stored computed column","Stale, Flag","CORE.OBSOLETE.FIELDS","","","2003-02-07","PAS","","","2020-05-27T14:56:15.900Z"
"PCC.MIDDLE.NAME","","","","D","","30","Middle Name cc","Anne","N","","","","","","","","","","","15","","30L","30","Stored computed column to track modification to, MIDDLE.NAME","Middle Name cc","CORE.OBSOLETE.FIELDS","","","2003-02-07","PAS","","","2020-05-27T14:56:18.931Z"
"PCC.MIDDLE.NAME_F","","","","D","","3","Stale Flag","Y","N","","","","","","","","","","","16","","3L","1","stale flag","Stale, Flag","CORE.OBSOLETE.FIELDS","","","2003-02-07","PAS","","","2020-05-27T14:56:18.806Z"
"PCC.ORG.ENTITY","","","","D","N","10","Resource ID cc","10087","N","","","","","","","","","","","1","","10R","10","The stored computed column for when the data in PERSON    , field changes, triggered by the following PERSON elements;, PREFIX, FIRST.NAME, MIDDLE.NAME, FIRST.NAME, SUFFIX or PERSON.BEN.ID","Resource ID cc","PERSON.CC","N","","2003-03-25","PAS","","","2020-05-27T14:56:15.415Z"
"PCC.ORG.ENTITY_F","","","","D","N","3","Stale Flag","Y","N","","","","","","","","","","","2","","3L","1","Stale flag for PCC.ORG.ENTITY stored computed column","Stale, Flag","PERSON.CC","N","","2003-03-25","PAS","","","2020-05-27T14:56:17.196Z"
"PCC.PERSON.BEN.ID","","","","D","","10","Benefactor ID","1000987654","N","","","","","","","","","","","17","","10R","10","Stores the Benefactor person ID (if available) to pass, to the equivalent element OE.CROSSAPP.ID in the, Resource Database","Benefactor ID","CORE.OBSOLETE.FIELDS","","","2003-02-13","BJC","","","2020-05-27T14:56:19.071Z"
"PCC.PERSON.BEN.ID_F","","","","D","","3","","","N","","","","","","","","","","","18","","3L","1","Boolean flag for changes to PERSON.BEN.ID and Stored, Computed Columns.","","CORE.OBSOLETE.FIELDS","","","2003-02-13","BJC","","","2020-05-27T14:56:18.650Z"
"PCC.PERSONAL.PRONOUN.DISP","","","","D","N","32","","","N","","","","","","","","","","","36","","32L","32","Description from the PERSONAL.PRONOUNS valcode table for the code in the , PERSONAL.PRONOUN attribute of PERSON","","PERSON.CC","N","","","","","","2020-05-27T14:56:19.118Z"
"PCC.PERSONAL.PRONOUN.DISP_F","","","","D","N","3","","","N","","","","","","","","","","","35","","3L","1","","","PERSON.CC","N","","","","","","2020-05-27T14:56:16.806Z"
"PCC.PHONE1","","","","D","N","30","","","N","","","","","","","","","","","17","","30L","30","Returns the first phone number in the list comprised of the phone numbers of , the preferred mailing address, plus any personal phone numbers., , , The number returned does not include the extension.","","PERSON.CC","N","","2009-04-23","JLM","","","2020-05-27T14:56:16.337Z"
"PCC.PHONE1_F","","","","D","N","3","","","N","","","","","","","","","","","18","","3L","1","","","PERSON.CC","N","","2009-04-23","JLM","","","2020-05-27T14:56:16.618Z"
"PCC.PHONE2","","","","D","N","30","","","N","","","","","","","","","","","19","","30L","30","Returns the second phone number in the list comprised of the phone numbers of , the preferred mailing address, plus any personal phone numbers., , , The number returned does not include the extension.","","PERSON.CC","N","","2009-04-23","JLM","","","2020-05-27T14:56:16.353Z"
"PCC.PHONE2_F","","","","D","N","3","","","N","","","","","","","","","","","20","","3L","1","","","PERSON.CC","N","","2009-04-23","JLM","","","2020-05-27T14:56:17.353Z"
"PCC.PREFIX","","","","D","","25","Prefix cc","Mr.","N","","","","","","","","","","","19","","25L","25","Stored computed column for PREFIX from PERSON","Prefix cc","CORE.OBSOLETE.FIELDS","","","2003-02-13","BJC","","","2020-05-27T14:56:17.509Z"
"PCC.PREFIX_F","","","","D","","3","Stale Flag","","N","","","","","","","","","","","20","","3L","1","Flag to in dicate of data is stale or not","Stale","CORE.OBSOLETE.FIELDS","","","2003-02-13","BJC","","","2020-05-27T14:56:15.431Z"
"PCC.PRIVACY.DESC","","","","D","N","60","","","N","","","","","","","","","","","31","","60L","60","Stored CC wrapper for S.WS.PRIVACY.CODE","","PERSON.CC","N","","2009-07-02","JLM","","","2020-05-27T14:56:16.853Z"
"PCC.PRIVACY.DESC_F","","","","D","N","3","","","N","","","","","","","","","","","32","","3L","1","","","PERSON.CC","N","","2009-07-02","JLM","","","2020-05-27T14:56:17.462Z"
"PCC.SUFFIX","","","","D","","25","Suffix cc","","N","","","","","","","","","","","21","","25L","25","","Suffix cc","CORE.OBSOLETE.FIELDS","","","2003-02-13","BJC","","","2020-05-27T14:56:18.509Z"
"PCC.SUFFIX_F","","","","D","","3","Stale Flag","","N","","","","","","","","","","","22","","3L","1","Stale data flag for SUFFIX stored computed column","Stale","CORE.OBSOLETE.FIELDS","","","2003-02-13","BJC","","","2020-05-27T14:56:16.790Z"
"PCC.WHERE.USED","","","","D","N","100","","","N","","","","","","","","","","","5","","100L","100","Stored CC wrapper for SL.WHERE.USED","","PERSON.CC","N","","2009-04-23","JLM","","","2020-05-27T14:56:18.759Z"
"PCC.WHERE.USED_F","","","","D","N","3","","","N","","","","","","","","","","","6","","3L","1","","","PERSON.CC","N","","2009-04-23","JLM","","","2020-05-27T14:56:16.009Z"
"PDC.CONSENT","","","","D","N","36","Consent","C","N","","","","","","","","","","","4","","36L","10","Contains a code indicating whether consent is given for capture and processing , personal data.","Consent","PER.DATA.CONSENT","N","$VR.PERSONAL.DATA.CONSENT.CODES","","","","","2020-05-27T14:56:15.681Z"
"PDC.CONSENT.DATE","","","","D","N","10","Consent Date","08/01/2018","N","","","","","","","","","","","5","D4/","10L","0","Contains the date when consent was granted or declined for this person and , persona and source.","Consent Date","PER.DATA.CONSENT","N","","","","","","2020-05-27T14:56:15.821Z"
"PDC.CONSENT.ID","","","","K","N","10","Consent to Capture and Process Personal Data","","N","","","","","","","","","","","0","","10L","10","System-generated key.","Consent to Capture and Process Personal Data","PER.DATA.CONSENT","N","","","","","","2020-05-27T14:56:17.275Z"
"PDC.NAME","string xResult1; , xResult1 = SCcOutputDonorName(vPdcPersonId);, return xResult1;","","","I","N","55","","","N","","","","","","","","","","","0","","55L","0","Displays the name of the person whose consent is recorded.","Name","PER.DATA.CONSENT","N","","","","","","2020-05-27T14:56:15.368Z"
"PDC.PERSON.ID","","","","X","N","10","Person ID","0003888","N","","","","","","","","","PERSON.PER.DATA.CONSENTS","ID","1","","10L","10","Pointer to the PERSON whose consent to capture and process personal data is , being recorded.","Person ID","PER.DATA.CONSENT","N","","","","","","2020-05-27T14:56:18.181Z"
"PDC.PERSONA","","","","D","N","36","Persona","S","N","","","","","","","","","","","2","","36L","10","Contains a code designating the persona for which consent is given. For , example, an employee who wants to also take classes as a student would need , consent recorded for their employee persona and for their student persona.","Persona","PER.DATA.CONSENT","N","$VR.PER.DATA.CONSENT.PERSONA.TYPES","","","","","2020-05-27T14:56:17.493Z"
